timestamp,fav,vid_id,round,order
2025-07-02 10:41:13.038,0,7.52025903388276E+017,1,352
2025-07-02 10:41:13.038,0,7.49881210215768E+017,1,353
2025-07-02 10:41:13.039,0,7.51709057529689E+017,1,354
2025-07-02 10:41:13.039,0,7.52090571275142E+017,1,355
2025-07-02 10:41:13.040,0,7.52028074776539E+017,1,356
2025-07-02 10:41:32.601,0,7.51875784906177E+017,1,357
2025-07-02 10:41:32.604,0,7.52070390667071E+017,1,358
2025-07-02 10:41:32.604,0,7.51063883033302E+017,1,359
2025-07-02 10:41:32.609,0,7.51851643356803E+017,1,360
2025-07-02 10:41:32.609,0,7.50802007048061E+017,1,361
2025-07-02 10:41:32.611,0,7.49371463121141E+017,1,362
2025-07-02 10:41:32.611,0,7.51062900638832E+017,1,363
2025-07-02 10:41:32.611,0,7.51355341131758E+017,1,364
2025-07-02 10:41:32.612,0,7.51894605328705E+017,1,365
2025-07-02 10:41:32.612,0,7.48909606985122E+017,1,366
2025-07-02 10:41:32.613,0,7.51847812218699E+017,1,367
2025-07-02 10:41:32.613,0,7.51250666736018E+017,1,368
2025-07-02 10:42:11.559,0,7.50657952509487E+017,1,369
2025-07-02 10:42:11.560,0,7.52023578982179E+017,1,370
2025-07-02 10:42:11.562,0,7.51906237786684E+017,1,371
2025-07-02 10:42:11.562,0,7.51799866122206E+017,1,372
2025-07-02 10:42:11.563,0,7.52066075901834E+017,1,373
2025-07-02 10:42:11.563,0,7.51874797390439E+017,1,374
2025-07-02 10:42:11.564,0,7.51968071065592E+017,1,375
2025-07-02 10:42:11.564,0,7.50955937985581E+017,1,376
2025-07-02 10:42:11.565,0,7.5163467190979E+017,1,377
2025-07-02 10:42:11.565,0,7.52076730011543E+017,1,378
2025-07-02 10:42:47.387,0,7.52058718424038E+017,1,379
2025-07-02 10:42:47.389,0,7.51953609045002E+017,1,380
2025-07-02 10:42:47.392,0,7.52042804159252E+017,1,381
2025-07-02 10:42:47.392,0,7.5198931074003E+017,1,382
2025-07-02 10:42:47.394,0,7.51652980942652E+017,1,383
2025-07-02 10:42:47.395,0,7.5199527442292E+017,1,384
2025-07-02 10:42:47.395,0,7.52106176763241E+017,1,385
2025-07-02 10:42:47.397,0,7.51952785885165E+017,1,386
2025-07-02 10:42:47.398,0,7.5127048189605E+017,1,387
2025-07-02 10:42:47.398,0,7.52043891607631E+017,1,388
2025-07-02 10:42:47.399,0,7.51849883197834E+017,1,389
2025-07-02 10:42:47.399,0,7.51640453064953E+017,1,390
2025-07-02 10:43:05.501,0,7.51860914472371E+017,1,391
2025-07-02 10:43:05.502,0,7.51550865768612E+017,1,392
2025-07-02 10:43:05.503,0,7.52092637690022E+017,1,393
2025-07-02 10:43:05.504,0,7.52066976543043E+017,1,394
2025-07-02 10:43:05.505,0,7.51930101811965E+017,1,395
2025-07-02 10:43:05.505,0,7.50172135449276E+017,1,396
2025-07-02 10:43:05.506,0,7.51888953428157E+017,1,397
2025-07-02 10:43:05.506,0,7.52054028639775E+017,1,398
2025-07-02 10:43:05.507,0,7.52176019996363E+017,1,399
2025-07-02 10:43:05.508,0,7.51835496928882E+017,1,400
2025-07-02 10:43:05.508,0,7.51885273642789E+017,1,401
2025-07-02 10:43:05.509,0,7.49949709555283E+017,1,402
2025-07-02 10:43:24.954,0,7.51848913902568E+017,1,403
2025-07-02 10:43:24.955,0,7.52034393296688E+017,1,404
2025-07-02 10:43:24.955,0,7.51942205416933E+017,1,405
2025-07-02 10:43:24.956,0,7.51904348426794E+017,1,406
2025-07-02 10:43:24.957,0,7.49910034309609E+017,1,407
